age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,y (yes or no)  ,probability of yes (or score)
32, Private,49398, Bachelors,13, Separated, Prof-specialty, Not-in-family, White, Male,10520,0,40, United-States,,
41, Local-gov,224799, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States,,
20, Private,112387, 10th,6, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,,
43, Private,157473, HS-grad,9, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States,,
22, Private,121076, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States,,
28, Private,340269, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,3137,0,45, United-States,,
48, Private,47343, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,70, United-States,,
32, Local-gov,194901, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2057,70, United-States,,
37, Private,224406, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,,
28, Private,191177, Assoc-voc,11, Divorced, Prof-specialty, Unmarried, White, Female,0,1726,40, United-States,,
41, Private,462964, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Male,2174,0,50, United-States,,
61, Private,200427, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,,
55, Private,184948, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,,
19, Private,107405, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,,
29, Private,335015, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States,,
32, Private,355700, Prof-school,15, Married-AF-spouse, Prof-specialty, Wife, White, Female,99999,0,60, United-States,,
28, Private,359049, HS-grad,9, Never-married, Tech-support, Not-in-family, White, Male,0,1092,60, United-States,,
77, Private,171193, Assoc-voc,11, Divorced, Sales, Not-in-family, White, Female,0,1668,30, United-States,,
45, Private,177536, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, England,,
42, State-gov,884434, Some-college,10, Separated, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States,,
24, Private,42100, Some-college,10, Never-married, Adm-clerical, Unmarried, White, Female,0,0,20, United-States,,
70, Private,176940, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,16, United-States,,
58, Private,159008, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,40, United-States,,
23, Private,239539, HS-grad,9, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, Philippines,,
36, Private,296478, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,,
29, Private,192237, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,,
67, Self-emp-inc,51415, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,,
35, Private,51700, Some-college,10, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,,
24, Private,339602, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,,
18, Self-emp-not-inc,304699, 10th,6, Never-married, Craft-repair, Own-child, White, Male,0,0,40, England,,
40, Private,103759, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,,
53, Private,290882, 7th-8th,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico,,
28, Private,173858, HS-grad,9, Never-married, Craft-repair, Other-relative, Asian-Pac-Islander, Male,0,0,35, China,,
17, Private,173740, 10th,6, Never-married, Sales, Not-in-family, White, Female,0,0,15, United-States,,
45, Self-emp-not-inc,172822, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,3411,0,40, United-States,,
28, Private,193868, Bachelors,13, Never-married, Tech-support, Own-child, White, Male,0,0,50, United-States,,
58, Private,34169, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,3103,0,25, United-States,,
39, Private,360494, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,,
50, Local-gov,173630, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,36, United-States,,
57, Private,87317, 10th,6, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,8, United-States,,
68, Self-emp-inc,289349, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,9386,0,70, Germany,,
38, Federal-gov,104236, Assoc-acdm,12, Divorced, Adm-clerical, Unmarried, White, Female,1471,0,40, United-States,,
58, Self-emp-not-inc,119891, Masters,14, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,35, United-States,,
25, Private,173593, Some-college,10, Never-married, Exec-managerial, Own-child, White, Male,0,0,75, United-States,,
17, Private,116267, 12th,8, Never-married, Craft-repair, Own-child, White, Male,0,0,15, Columbia,,
29, Private,278637, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,,
53, Self-emp-not-inc,335655, HS-grad,9, Divorced, Sales, Not-in-family, White, Male,0,0,30, United-States,,
27, Private,86153, HS-grad,9, Never-married, Tech-support, Unmarried, White, Female,0,0,40, Germany,,
47, Private,167625, Masters,14, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,,
55, Private,173422, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,,
28, Private,267912, HS-grad,9, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, Mexico,,
63, Self-emp-inc,165611, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States,,
30, Private,117584, Masters,14, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,20, United-States,,
48, Private,102202, HS-grad,9, Divorced, Sales, Unmarried, White, Female,0,0,50, United-States,,
43, Self-emp-not-inc,297510, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States,,
56, Private,146660, HS-grad,9, Divorced, Handlers-cleaners, Unmarried, White, Male,0,0,10, United-States,,
27, Private,607658, Bachelors,13, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States,,
39, Self-emp-not-inc,306678, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,,
78, Self-emp-not-inc,184762, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,3471,0,50, United-States,,
38, Self-emp-not-inc,103474, Bachelors,13, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States,,
43, Local-gov,187034, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,,
21, Private,151158, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,25, United-States,,
24, Private,117210, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Male,0,0,36, United-States,,
32, Self-emp-not-inc,292465, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States,,
30, Private,277488, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States,,
28, Private,363257, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,50, United-States,,
55, Federal-gov,27385, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,,
34, Private,209768, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States,,
37, Local-gov,177277, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,,
45, Private,226081, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,,
41, Private,55395, Some-college,10, Married-spouse-absent, Other-service, Unmarried, White, Male,0,0,40, United-States,,
46, Private,28497, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,8, United-States,,
29, Private,113635, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,,
19, Private,318061, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,80, United-States,,
39, Federal-gov,203070, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,,
62, Private,125832, 9th,5, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,35, United-States,,
60, Private,156774, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,,
29, Private,101108, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,15, United-States,,
62, Private,256723, Some-college,10, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States,,
62, Self-emp-not-inc,96299, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,,
49, Self-emp-not-inc,349151, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,3411,0,40, United-States,,
41, Private,255824, Some-college,10, Divorced, Transport-moving, Not-in-family, White, Male,0,0,45, United-States,,
24, Private,181820, Some-college,10, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,45, United-States,,
35, Private,272944, Bachelors,13, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,,
23, Private,299047, Bachelors,13, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States,,
26, Private,235520, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,,
47, Private,106942, 7th-8th,4, Separated, Other-service, Not-in-family, White, Female,0,0,38, United-States,,
18, Private,407436, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,30, United-States,,
50, Private,230858, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,,
47, Local-gov,358668, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,48, United-States,,
17, Private,134829, 11th,7, Never-married, Other-service, Own-child, White, Male,2176,0,20, United-States,,
30, Private,149726, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,7688,0,40, United-States,,
34, Private,262118, Assoc-voc,11, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States,,
20, Private,332689, 5th-6th,3, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico,,
30, Self-emp-not-inc,105749, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,,
29, Private,69757, Bachelors,13, Divorced, Exec-managerial, Other-relative, White, Female,0,0,50, United-States,,
48, Private,188610, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States,,
37, Self-emp-not-inc,504871, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,,
17, Private,194717, 11th,7, Never-married, Prof-specialty, Own-child, White, Female,0,0,15, United-States,,
19, Local-gov,273187, HS-grad,9, Never-married, Protective-serv, Own-child, White, Female,0,0,36, United-States,,
23, Federal-gov,244480, Some-college,10, Never-married, Adm-clerical, Unmarried, White, Female,0,0,15, United-States,,
42, Private,244910, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,,
48, Federal-gov,50459, HS-grad,9, Divorced, Other-service, Unmarried, White, Male,0,0,40, United-States,,
35, Private,129573, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,15024,0,45, United-States,,
23, Private,132556, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,,
29, Local-gov,214385, Masters,14, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,35, United-States,,
33, Private,114764, Some-college,10, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States,,
32, Private,242654, Some-college,10, Divorced, Sales, Unmarried, Black, Female,0,1138,40, Honduras,,
29, State-gov,461929, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,3103,0,40, United-States,,
20, Private,347391, Some-college,10, Never-married, Protective-serv, Not-in-family, Black, Male,0,0,60, United-States,,
21, Local-gov,129050, Some-college,10, Never-married, Prof-specialty, Own-child, White, Female,0,0,35, United-States,,
25, Private,109097, 11th,7, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,,
51, State-gov,187686, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States,,
33, Self-emp-not-inc,79303, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States,,
47, Local-gov,127678, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,48, United-States,,
21, Private,262634, 7th-8th,4, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,36, United-States,,
42, Self-emp-not-inc,152889, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,52, United-States,,
58, Private,101338, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Greece,,
53, Private,173754, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,,
39, Private,192664, Some-college,10, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States,,
44, Private,438696, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States,,
32, Self-emp-not-inc,29254, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States,,
17, Local-gov,161955, 11th,7, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,30, United-States,,
36, Private,106471, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,,
37, State-gov,195843, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,5013,0,40, United-States,,
44, Private,231793, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,52, United-States,,
35, Private,85799, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,,
40, Private,171234, Assoc-voc,11, Never-married, Prof-specialty, Unmarried, White, Female,0,0,24, United-States,,
57, Private,354923, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States,,
33, Private,169886, 12th,8, Separated, Other-service, Unmarried, White, Female,0,0,50, Dominican-Republic,,
42, Private,95998, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States,,
38, Self-emp-inc,148287, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,,
19, Private,208066, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,20, United-States,,
33, Private,159187, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,54, United-States,,
36, Self-emp-not-inc,358373, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,30, United-States,,
20, Private,283731, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,,
18, Private,190325, 11th,7, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States,,
70, Self-emp-not-inc,355536, HS-grad,9, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,24, United-States,,
